B,B/T,BM,Cb,Cm,Cp,Crew decks,Cw,D,DWT,D_Up,Failed,Fn,GM,Iteration,KB,KG,L/B,L/D,L/Disp_ratio,LB,LBD_Up,LBP,LCB,LD_Up,LOA,LWL,P_E,P_I,Pas decks,T,T/D,T/D_Up,T_roll,T_roll_IMO,V_Displ_HS,Veh decks,W_Displ,W_Displ_HS,W_Fluids,W_LS,W_err,dB/T,dCb,dL,dL/B
30.8,4.4766662818216325,13.107099642613967,0.5115248327592524,0.9353082683479841,0.5469050687029083,12.869290945449476,0.7380673829314767,8.382313888578496,6887.83138134351,15.37638126498856,Displacement,0.5792021354598572,11.44606883809844,77,4.206588917489418,5.867619722004947,4.586850649350658,16.853938170043666,5.689041028348108,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19284.86527757462,28360.09599643326,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.57068043508444,7.514717802150297,15313.651182090602,0.336960286587801,15592.690900764628,15696.492461642865,1758.0941480281735,7962.350428908517,-0.6657065258258078,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.10720174001114,0.5114248327592524,0.9352636370561738,0.5468242455881296,12.869290945449476,0.7379973829314768,8.382313888578496,6887.266227947101,15.37638126498856,Displacement,0.5792021354598572,11.44632462944599,78,4.206742611439794,5.867619722004947,4.586850649350658,16.853938170043666,5.689411801001776,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19275.823674206506,28346.799520891916,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.56933322931646,7.514633835873162,15310.657456233837,0.336960286587801,15592.097489698399,15693.423892639681,1757.6027102921655,7962.350428908517,-0.6498574230197564,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.107304048730546,0.5113248327592524,0.9352189807643637,0.546743429374521,12.869290945449476,0.7379273829314767,8.382313888578496,6886.703020932675,15.37638126498856,Displacement,0.5792021354598572,11.446580661274673,79,4.206896334549073,5.867619722004947,4.586850649350658,16.853938170043666,5.689782670332014,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19266.813210019387,28333.548838263803,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.56798480220075,7.51454979347401,15307.66373037707,0.336960286587801,15591.50612233325,15690.355323636495,1757.1129650622302,7962.350428908517,-0.6339939228940377,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.107406568912483,0.5112248327592525,0.9351742994725535,0.5466626200565903,12.869290945449476,0.7378573829314767,8.382313888578496,6886.1417537172965,15.37638126498856,Displacement,0.5792021354598572,11.446836933733088,80,4.207050086825554,5.867619722004947,4.586850649350658,16.853938170043666,5.690153636382946,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19257.83377969617,28320.34379367084,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.56663515307979,7.514465674911856,15304.670004520305,0.336960286587801,15590.916791757105,15687.286754633311,1756.6249066140742,7962.350428908517,-0.6181160746567302,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.107509300697368,0.5111248327592525,0.9351295931807433,0.5465818176288444,12.869290945449476,0.7377873829314767,8.382313888578496,6885.582419759879,15.37638126498856,Displacement,0.5792021354598572,11.447093446969959,81,4.207203868277539,5.867619722004947,4.586850649350658,16.853938170043666,5.690524699198721,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19248.88527858935,28307.184233219632,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.56528428129542,7.514381480145685,15301.676278663539,0.336960286587801,15590.329491101817,15684.218185630127,1756.1385292597977,7962.350428908517,-0.6022239272229443,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.107612244225722,0.5110248327592525,0.9350848618889331,0.5465010220857908,12.869290945449476,0.7377173829314767,8.382313888578496,6885.0250125609355,15.37638126498856,Displacement,0.5792021354598572,11.447350201134107,82,4.207357678913333,5.867619722004947,4.586850649350658,16.853938170043666,5.690895858823521,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19239.967602716933,28294.07000399549,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.5639321861893,7.514297209134461,15298.682552806775,0.336960286587801,15589.744213542925,15681.149616626943,1755.6538273476733,7962.350428908517,-0.5863175292165052,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.107715399638185,0.5109248327592525,0.9350401055971229,0.5464202334219369,12.869290945449476,0.7376473829314767,8.382313888578496,6884.4695256622745,15.37638126498856,Displacement,0.5792021354598572,11.447607196374484,83,4.207511518741244,5.867619722004947,4.586850649350658,16.853938170043666,5.691267115301554,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19231.08064875756,28281.000954055235,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.56257886710259,7.514212861837123,15295.688826950009,0.336960286587801,15589.160952299331,15678.081047623758,1755.1707952618815,7962.350428908517,-0.5703969289720615,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.107818767075491,0.5108248327592525,0.9349953243053127,0.5463394516317903,12.869290945449476,0.7375773829314767,8.382313888578496,6883.915952646732,15.37638126498856,Displacement,0.5792021354598572,11.447864432840127,84,4.207665387769584,5.867619722004947,4.586850649350658,16.853938170043666,5.6916384686770565,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19222.22431404627,28267.976932420985,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.56122432337617,7.51412843821259,15292.695101093244,0.336960286587801,15588.57970063301,15675.012478620574,1754.6894274222796,7962.350428908517,-0.5544621745370047,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.107922346678505,0.5107248327592525,0.9349505180135026,0.5462586767098584,12.869290945449476,0.7375073829314767,8.382313888578496,6883.364287137887,15.37638126498856,Displacement,0.5792021354598572,11.448121910680225,85,4.207819286006667,5.867619722004947,4.586850649350658,16.853938170043666,5.692009918994296,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19213.39849656992,28254.99778907341,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.5598685543504,7.51404393821975,15289.70137523648,0.336960286587801,15588.000451848726,15671.94390961739,1754.2097182841535,7962.350428908517,-0.5385133136733304,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.108026138588208,0.5106248327592525,0.9349056867216924,0.5461779086506487,12.869290945449476,0.7374373829314768,8.382313888578496,6882.814522799784,15.37638126498856,Displacement,0.5792021354598572,11.448379630044073,86,4.2079732134608125,5.867619722004947,4.586850649350658,16.853938170043666,5.692381466297569,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19204.60309496278,28242.06337494526,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.55851155936524,7.513959361817463,15286.707649379714,0.336960286587801,15587.423199293717,15668.875340614206,1753.7316623379768,7962.350428908517,-0.5225503938597112,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.108130142945669,0.5105248327592525,0.9348608304298822,0.546097147448669,12.869290945449476,0.7373673829314767,8.382313888578496,6882.266653336658,15.37638126498856,Displacement,0.5792021354598572,11.448637591081063,87,4.208127170140339,5.867619722004947,4.586850649350658,16.853938170043666,5.692753110631196,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19195.83800850208,28229.17354191482,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.55715333776037,7.513874708964576,15283.713923522948,0.336960286587801,15586.847936357435,15665.80677161102,1753.2552541091718,7962.350428908517,-0.5065734622932174,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.10823435989208,0.5104248327592525,0.9348159491380721,0.5460163930984269,12.869290945449476,0.7372973829314768,8.382313888578496,6881.720672492676,15.37638126498856,Displacement,0.5792021354598572,11.448895793940707,88,4.208281156053573,5.867619722004947,4.586850649350658,16.853938170043666,5.693124852039533,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19187.103137103913,28216.32814279987,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.55579388887506,7.513789979619907,15280.720197666182,0.336960286587801,15586.274656471254,15662.738202607836,1752.7804881578834,7962.350428908517,-0.49058256589129623,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.108338789568752,0.5103248327592526,0.9347710428462619,0.54593564559443,12.869290945449476,0.7372273829314768,8.382313888578496,6881.17657405165,15.37638126498856,Displacement,0.5792021354598572,11.449154238772646,89,4.20843517120884,5.867619722004947,4.586850649350658,16.853938170043666,5.693496690566962,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19178.398381318624,28203.527031350917,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.55443321204812,7.513705173742247,15277.726471809417,0.336960286587801,15585.703353108176,15659.669633604652,1752.30735907873,7962.350428908517,-0.4745777512936226,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.108443432117102,0.5102248327592526,0.9347261115544516,0.5458549049311863,12.869290945449476,0.7371573829314768,8.382313888578496,6880.6343518367885,15.37638126498856,Displacement,0.5792021354598572,11.449412925726627,90,4.20858921561447,5.867619722004947,4.586850649350658,16.853938170043666,5.693868626257893,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19169.72364232685,28190.770062245367,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.55307130661797,7.513620291290362,15274.732745952653,0.336960286587801,15585.13401978257,15656.601064601467,1751.8358615005889,7962.350428908517,-0.45855906486387876,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.10854828767867,0.5101248327592526,0.9346811552626415,0.5457741711032033,12.869290945449476,0.7370873829314768,8.382313888578496,6880.0939997104115,15.37638126498856,Displacement,0.5792021354598572,11.449671854952523,91,4.208743289278799,5.867619722004947,4.586850649350658,16.853938170043666,5.694240659156766,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19161.078821934978,28178.05709108085,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.55170817192261,7.513535332222992,15271.739020095887,0.336960286587801,15584.566650049876,15653.532495598283,1751.3659900863483,7962.350428908517,-0.44252655269171076,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.10865335639509,0.5100248327592526,0.9346361739708313,0.545693444104989,12.869290945449476,0.7370173829314768,8.382313888578496,6879.555511573713,15.37638126498856,Displacement,0.5792021354598572,11.449931026600304,92,4.208897392210162,5.867619722004947,4.586850649350658,16.853938170043666,5.694612789308051,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19152.463822571295,28165.38797436955,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.5503438072998,7.513450296498862,15268.745294239123,0.336960286587801,15584.001237506342,15650.4639265951,1750.8977395326986,7962.350428908517,-0.42648026059443833,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.108758638408124,0.5099248327592526,0.9345911676790212,0.5456127239310512,12.869290945449476,0.7369473829314768,8.382313888578496,6879.018881366498,15.37638126498856,Displacement,0.5792021354598572,11.450190440820077,93,4.209051524416898,5.867619722004947,4.586850649350658,16.853938170043666,5.694985016756247,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19143.878547281758,28152.762569531995,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.54897821208668,7.513365184076658,15265.751568382357,0.336960286587801,15583.437775788767,15647.395357591915,1750.4311045699026,7962.350428908517,-0.410420234118789,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.10886413385964,0.5098248327592526,0.934546136387211,0.5455320105758981,12.869290945449476,0.7368773829314768,8.382313888578496,6878.484103066892,15.37638126498856,Displacement,0.5792021354598572,11.450450097762047,94,4.209205685907353,5.867619722004947,4.586850649350658,16.853938170043666,5.695357341545878,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19135.322899725477,28140.180734890408,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.54761138562016,7.513279994915053,15262.757842525592,0.336960286587801,15582.876258574179,15644.32678858873,1749.9660799615494,7962.350428908517,-0.3943465185430065,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.108969842891618,0.5097248327592526,0.9345010800954007,0.5454513040340373,12.869290945449476,0.7368073829314767,8.382313888578496,6877.9511706911535,15.37638126498856,Displacement,0.5792021354598572,11.450709997576542,95,4.20935987668987,5.867619722004947,4.586850649350658,16.853938170043666,5.695729763721505,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19126.79678417158,28127.642329664086,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.54624332723674,7.513194728972692,15259.764116668828,0.336960286587801,15582.316679579655,15641.258219585547,1749.5026605043847,7962.350428908517,-0.3782591588780463,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.109075765646164,0.5096248327592526,0.9344559988035906,0.5453706042999769,12.869290945449476,0.7367373829314768,8.382313888578496,6877.420078293333,15.37638126498856,Displacement,0.5792021354598572,11.450970140414018,96,4.209514096772801,5.867619722004947,4.586850649350658,16.853938170043666,5.69610228332771,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19118.300105493865,28115.147213961565,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.54487403627236,7.51310938620819,15256.77039081206,0.336960286587801,15581.759032561944,15638.18965058236,1749.0408410280195,7962.350428908517,-0.36215819987005904,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.109181902265476,0.5095248327592526,0.9344108925117804,0.5452899113682249,12.869290945449476,0.7366673829314768,8.382313888578496,6876.8908199651205,15.37638126498856,Displacement,0.5792021354598572,11.451230526425029,97,4.209668346164497,5.867619722004947,4.586850649350658,16.853938170043666,5.696474900409109,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19109.83276916824,28102.69524877682,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.5435035120628,7.513023966580145,15253.776664955296,0.336960286587801,15581.20331131732,15635.121081579176,1748.5806163947914,7962.350428908517,-0.34604368600141044,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.10928825289189,0.5094248327592527,0.9343657612199702,0.5452092252332894,12.869290945449476,0.7365973829314769,8.382313888578496,6876.363389835509,15.37638126498856,Displacement,0.5792021354598572,11.451491155760259,98,4.209822624873315,5.867619722004947,4.586850649350658,16.853938170043666,5.696847615010347,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19101.39468126744,28090.28629598153,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.54213175394324,7.512938470047124,15250.78293909853,0.336960286587801,15580.649509681227,15632.052512575992,1748.1219814994772,7962.350428908517,-0.3299156614929664,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.10939481766782,0.5093248327592527,0.93432060492816,0.5451285458896785,12.869290945449476,0.7365273829314769,8.382313888578496,6875.837782070624,15.37638126498856,Displacement,0.5792021354598572,11.451752028570485,99,4.209976932907612,5.867619722004947,4.586850649350658,16.853938170043666,5.697220427176095,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19092.985748458235,28077.92021832093,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.54075876124867,7.512852896567677,15247.789213241766,0.336960286587801,15580.097621528099,15628.983943572808,1747.6649312691418,7962.350428908517,-0.3137741703053235,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.109501596735827,0.5092248327592527,0.9342754236363499,0.5450478733319003,12.869290945449476,0.7364573829314769,8.382313888578496,6875.3139908734165,15.37638126498856,Displacement,0.5792021354598572,11.452013145006632,100,4.2101312702757525,5.867619722004947,4.586850649350658,16.853938170043666,5.697593336951057,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19084.60587799661,28065.59687940678,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.53938453331348,7.51276724610032,15244.795487385,0.336960286587801,15579.54764077103,15625.915374569624,1747.2094606628748,7962.350428908517,-0.29761925614098866,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.109608590238576,0.5091248327592527,0.9342302173445396,0.5449672075544629,12.869290945449476,0.7363873829314769,8.382313888578496,6874.792010483473,15.37638126498856,Displacement,0.5792021354598572,11.45227450521973,101,4.2102856369861,5.867619722004947,4.586850649350658,16.853938170043666,5.697966344379963,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19076.2549777246,28053.316143712644,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.53800906947174,7.512681518603548,15241.801761528235,0.336960286587801,15578.99956136159,15622.84680556644,1746.7555646716194,7962.350428908517,-0.28145096244561046,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.10971579831884,0.5090248327592527,0.9341849860527295,0.5448865485518745,12.869290945449476,0.7363173829314769,8.382313888578496,6874.2718351767435,15.37638126498856,Displacement,0.5792021354598572,11.452536109360917,102,4.210440033047024,5.867619722004947,4.586850649350658,16.853938170043666,5.698339449507575,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19067.93295606603,28041.077876567688,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.53663236905717,7.512595714035836,15238.80803567147,0.336960286587801,15578.453377289525,15619.778236563256,1746.3032383179418,7962.350428908517,-0.26526933240994793,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.109823221119514,0.5089248327592527,0.9341397297609193,0.5448058963186432,12.869290945449476,0.7362473829314768,8.382313888578496,6873.753459265319,15.37638126498856,Displacement,0.5792021354598572,11.452797957581463,103,4.210594458466896,5.867619722004947,4.586850649350658,16.853938170043666,5.698712652378685,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19059.639722022923,28028.881944151355,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.535254431403,7.512509832355624,15235.814309814705,0.336960286587801,15577.909082582528,15616.709667560071,1745.8524766558342,7962.350428908517,-0.24907440897139455,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.109930858783597,0.5088248327592527,0.9340944484691092,0.5447252508492771,12.869290945449476,0.7361773829314768,8.382313888578496,6873.236877097197,15.37638126498856,Displacement,0.5792021354598572,11.45306005003274,104,4.21074891325409,5.867619722004947,4.586850649350658,16.853938170043666,5.699085953038109,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19051.375185171713,28016.72821348781,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.53387525584215,7.512423873521336,15232.82058395794,0.336960286587801,15577.366671306,15613.641098556887,1745.4032747705096,7962.350428908517,-0.23286623481558458,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.110038711454209,0.5087248327592527,0.934049142177299,0.544644612138285,12.869290945449476,0.7361073829314768,8.382313888578496,6872.722083056046,15.37638126498856,Displacement,0.5792021354598572,11.453322386866247,105,4.210903397416986,5.867619722004947,4.586850649350658,16.853938170043666,5.699459351530699,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19043.13925565961,28004.616552440602,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.53249484170706,7.512337837491367,15229.826858101173,0.336960286587801,15576.826137562792,15610.572529553701,1744.9556277782046,7962.350428908517,-0.2166448523780577,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.11014677927459,0.5086248327592527,0.9340038108854887,0.5445639801801745,12.869290945449476,0.7360373829314769,8.382313888578496,6871.927321560966,15.37638126498856,Displacement,0.5792021354598572,11.453584968233606,106,4.211057910963963,5.867619722004947,4.586850649350658,16.853938170043666,5.699832847901331,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19034.931844200604,27992.546829706767,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.53111318832983,7.512251724224089,15226.833132244408,0.336960286587801,15575.991637992956,15607.503960550517,1744.264530825962,7962.350428908517,-0.202313427548946,0.0,-0.0001,0.0,0.0
